"GEO","TIME","CURRENCY","PROD_ANI","Value"
"Hungary","2012","Euro","Pigs (light) - prices per 100 kg live weight","134.14"
"Malta","2012","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2012","Euro","Pigs (light) - prices per 100 kg live weight","120.9"
"Austria","2012","Euro","Pigs (light) - prices per 100 kg live weight","137.9"
"Poland","2012","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2012","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2012","Euro","Pigs (light) - prices per 100 kg live weight","138.59"
"Slovenia","2012","Euro","Pigs (light) - prices per 100 kg live weight","206.74"
"Slovakia","2012","Euro","Pigs (light) - prices per 100 kg live weight","135"
"Finland","2012","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2012","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2012","Euro","Pigs (light) - prices per 100 kg live weight","132.31"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2012","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2013","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Bulgaria","2013","Euro","Pigs (light) - prices per 100 kg live weight","132.09"
"Czechia","2013","Euro","Pigs (light) - prices per 100 kg live weight","128.68"
"Denmark","2013","Euro","Pigs (light) - prices per 100 kg live weight","109.28"
"Germany (until 1990 former territory of the FRG)","2013","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2013","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2013","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2013","Euro","Pigs (light) - prices per 100 kg live weight","209.11"
"Spain","2013","Euro","Pigs (light) - prices per 100 kg live weight","139.18"
"France","2013","Euro","Pigs (light) - prices per 100 kg live weight","142.97"
"Croatia","2013","Euro","Pigs (light) - prices per 100 kg live weight","133.93"
"Italy","2013","Euro","Pigs (light) - prices per 100 kg live weight","221.39"
"Cyprus","2013","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2013","Euro","Pigs (light) - prices per 100 kg live weight","130.58"
"Lithuania","2013","Euro","Pigs (light) - prices per 100 kg live weight","130.3"
"Luxembourg","2013","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2013","Euro","Pigs (light) - prices per 100 kg live weight","134.83"
"Malta","2013","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2013","Euro","Pigs (light) - prices per 100 kg live weight","121.68"
"Austria","2013","Euro","Pigs (light) - prices per 100 kg live weight","138.76"
"Poland","2013","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2013","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2013","Euro","Pigs (light) - prices per 100 kg live weight","143.02"
"Slovenia","2013","Euro","Pigs (light) - prices per 100 kg live weight","206.01"
"Slovakia","2013","Euro","Pigs (light) - prices per 100 kg live weight","135"
"Finland","2013","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2013","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2013","Euro","Pigs (light) - prices per 100 kg live weight","144.51"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2013","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2014","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Bulgaria","2014","Euro","Pigs (light) - prices per 100 kg live weight","118.18"
"Czechia","2014","Euro","Pigs (light) - prices per 100 kg live weight","119.84"
"Denmark","2014","Euro","Pigs (light) - prices per 100 kg live weight","99.60"
"Germany (until 1990 former territory of the FRG)","2014","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2014","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2014","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2014","Euro","Pigs (light) - prices per 100 kg live weight","207.96"
"Spain","2014","Euro","Pigs (light) - prices per 100 kg live weight","128.46"
"France","2014","Euro","Pigs (light) - prices per 100 kg live weight","130.9"
"Croatia","2014","Euro","Pigs (light) - prices per 100 kg live weight","110.57"
"Italy","2014","Euro","Pigs (light) - prices per 100 kg live weight","223.67"
"Cyprus","2014","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2014","Euro","Pigs (light) - prices per 100 kg live weight","115.76"
"Lithuania","2014","Euro","Pigs (light) - prices per 100 kg live weight","115.01"
"Luxembourg","2014","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2014","Euro","Pigs (light) - prices per 100 kg live weight","124.92"
"Malta","2014","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2014","Euro","Pigs (light) - prices per 100 kg live weight","109.98"
"Austria","2014","Euro","Pigs (light) - prices per 100 kg live weight","129.07"
"Poland","2014","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2014","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2014","Euro","Pigs (light) - prices per 100 kg live weight","133.45"
"Slovenia","2014","Euro","Pigs (light) - prices per 100 kg live weight","194.58"
"Slovakia","2014","Euro","Pigs (light) - prices per 100 kg live weight","122"
"Finland","2014","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2014","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2014","Euro","Pigs (light) - prices per 100 kg live weight","149.62"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2014","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2015","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Bulgaria","2015","Euro","Pigs (light) - prices per 100 kg live weight","99.54"
"Czechia","2015","Euro","Pigs (light) - prices per 100 kg live weight","106.38"
"Denmark","2015","Euro","Pigs (light) - prices per 100 kg live weight","89.29"
"Germany (until 1990 former territory of the FRG)","2015","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2015","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2015","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2015","Euro","Pigs (light) - prices per 100 kg live weight","201.44"
"Spain","2015","Euro","Pigs (light) - prices per 100 kg live weight","113.89"
"France","2015","Euro","Pigs (light) - prices per 100 kg live weight","121.50"
"Croatia","2015","Euro","Pigs (light) - prices per 100 kg live weight","120.58"
"Italy","2015","Euro","Pigs (light) - prices per 100 kg live weight","202.64"
"Cyprus","2015","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2015","Euro","Pigs (light) - prices per 100 kg live weight","102.32"
"Lithuania","2015","Euro","Pigs (light) - prices per 100 kg live weight","90.89"
"Luxembourg","2015","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2015","Euro","Pigs (light) - prices per 100 kg live weight","111.53"
"Malta","2015","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2015","Euro","Pigs (light) - prices per 100 kg live weight","98.28"
"Austria","2015","Euro","Pigs (light) - prices per 100 kg live weight","116.16"
"Poland","2015","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2015","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2015","Euro","Pigs (light) - prices per 100 kg live weight","120.57"
"Slovenia","2015","Euro","Pigs (light) - prices per 100 kg live weight","185.57"
"Slovakia","2015","Euro","Pigs (light) - prices per 100 kg live weight","110.00"
"Finland","2015","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2015","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2015","Euro","Pigs (light) - prices per 100 kg live weight","141.34"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2015","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2016","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Bulgaria","2016","Euro","Pigs (light) - prices per 100 kg live weight","84.55"
"Czechia","2016","Euro","Pigs (light) - prices per 100 kg live weight","108.23"
"Denmark","2016","Euro","Pigs (light) - prices per 100 kg live weight","94.30"
"Germany (until 1990 former territory of the FRG)","2016","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2016","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2016","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2016","Euro","Pigs (light) - prices per 100 kg live weight","200.83"
"Spain","2016","Euro","Pigs (light) - prices per 100 kg live weight","113.95"
"France","2016","Euro","Pigs (light) - prices per 100 kg live weight","125.10"
"Croatia","2016","Euro","Pigs (light) - prices per 100 kg live weight","94.20"
"Italy","2016","Euro","Pigs (light) - prices per 100 kg live weight","220.44"
"Cyprus","2016","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2016","Euro","Pigs (light) - prices per 100 kg live weight","109.67"
"Lithuania","2016","Euro","Pigs (light) - prices per 100 kg live weight","107.61"
"Luxembourg","2016","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2016","Euro","Pigs (light) - prices per 100 kg live weight","116.97"
"Malta","2016","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2016","Euro","Pigs (light) - prices per 100 kg live weight","106.86"
"Austria","2016","Euro","Pigs (light) - prices per 100 kg live weight","121.20"
"Poland","2016","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2016","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2016","Euro","Pigs (light) - prices per 100 kg live weight","124.04"
"Slovenia","2016","Euro","Pigs (light) - prices per 100 kg live weight","167.75"
"Slovakia","2016","Euro","Pigs (light) - prices per 100 kg live weight","112.00"
"Finland","2016","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2016","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2016","Euro","Pigs (light) - prices per 100 kg live weight","127.53"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2016","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2017","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Bulgaria","2017","Euro","Pigs (light) - prices per 100 kg live weight","92.28"
"Czechia","2017","Euro","Pigs (light) - prices per 100 kg live weight","123.53"
"Denmark","2017","Euro","Pigs (light) - prices per 100 kg live weight","102.60"
"Germany (until 1990 former territory of the FRG)","2017","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2017","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2017","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2017","Euro","Pigs (light) - prices per 100 kg live weight","210.90"
"Spain","2017","Euro","Pigs (light) - prices per 100 kg live weight","125.99"
"France","2017","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Croatia","2017","Euro","Pigs (light) - prices per 100 kg live weight","109.36"
"Italy","2017","Euro","Pigs (light) - prices per 100 kg live weight","261.67"
"Cyprus","2017","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2017","Euro","Pigs (light) - prices per 100 kg live weight","117.33"
"Lithuania","2017","Euro","Pigs (light) - prices per 100 kg live weight","117.15"
"Luxembourg","2017","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2017","Euro","Pigs (light) - prices per 100 kg live weight","130.47"
"Malta","2017","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2017","Euro","Pigs (light) - prices per 100 kg live weight","117.78"
"Austria","2017","Euro","Pigs (light) - prices per 100 kg live weight","134.11"
"Poland","2017","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2017","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2017","Euro","Pigs (light) - prices per 100 kg live weight","137.45"
"Slovenia","2017","Euro","Pigs (light) - prices per 100 kg live weight","212.20"
"Slovakia","2017","Euro","Pigs (light) - prices per 100 kg live weight","127.00"
"Finland","2017","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2017","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2017","Euro","Pigs (light) - prices per 100 kg live weight","133.63"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2017","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2018","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Bulgaria","2018","Euro","Pigs (light) - prices per 100 kg live weight","94.63"
"Czechia","2018","Euro","Pigs (light) - prices per 100 kg live weight","106.33"
"Denmark","2018","Euro","Pigs (light) - prices per 100 kg live weight","86.10"
"Germany (until 1990 former territory of the FRG)","2018","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2018","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2018","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2018","Euro","Pigs (light) - prices per 100 kg live weight","201.21"
"Spain","2018","Euro","Pigs (light) - prices per 100 kg live weight","114.44"
"France","2018","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Croatia","2018","Euro","Pigs (light) - prices per 100 kg live weight","91.91"
"Italy","2018","Euro","Pigs (light) - prices per 100 kg live weight","255.78"
"Cyprus","2018","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2018","Euro","Pigs (light) - prices per 100 kg live weight","105.95"
"Lithuania","2018","Euro","Pigs (light) - prices per 100 kg live weight","133.73"
"Luxembourg","2018","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2018","Euro","Pigs (light) - prices per 100 kg live weight","113.89"
"Malta","2018","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2018","Euro","Pigs (light) - prices per 100 kg live weight","103.74"
"Austria","2018","Euro","Pigs (light) - prices per 100 kg live weight","121.20"
"Poland","2018","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2018","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2018","Euro","Pigs (light) - prices per 100 kg live weight","125.05"
"Slovenia","2018","Euro","Pigs (light) - prices per 100 kg live weight","210.48"
"Slovakia","2018","Euro","Pigs (light) - prices per 100 kg live weight","116.95"
"Finland","2018","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2018","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2018","Euro","Pigs (light) - prices per 100 kg live weight","125.19"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2018","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2019","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Bulgaria","2019","Euro","Pigs (light) - prices per 100 kg live weight","105.89"
"Czechia","2019","Euro","Pigs (light) - prices per 100 kg live weight","123.96"
"Denmark","2019","Euro","Pigs (light) - prices per 100 kg live weight","109.97"
"Germany (until 1990 former territory of the FRG)","2019","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2019","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2019","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2019","Euro","Pigs (light) - prices per 100 kg live weight","210.58"
"Spain","2019","Euro","Pigs (light) - prices per 100 kg live weight","134.81"
"France","2019","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Croatia","2019","Euro","Pigs (light) - prices per 100 kg live weight","101.31"
"Italy","2019","Euro","Pigs (light) - prices per 100 kg live weight","223.17"
"Cyprus","2019","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2019","Euro","Pigs (light) - prices per 100 kg live weight","125.48"
"Lithuania","2019","Euro","Pigs (light) - prices per 100 kg live weight","123.76"
"Luxembourg","2019","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2019","Euro","Pigs (light) - prices per 100 kg live weight","136.65"
"Malta","2019","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2019","Euro","Pigs (light) - prices per 100 kg live weight","127.92"
"Austria","2019","Euro","Pigs (light) - prices per 100 kg live weight","142.99"
"Poland","2019","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2019","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2019","Euro","Pigs (light) - prices per 100 kg live weight","138.24"
"Slovenia","2019","Euro","Pigs (light) - prices per 100 kg live weight","193.74"
"Slovakia","2019","Euro","Pigs (light) - prices per 100 kg live weight","133.88"
"Finland","2019","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2019","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2019","Euro","Pigs (light) - prices per 100 kg live weight","128.86"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2019","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Belgium","2020","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Bulgaria","2020","Euro","Pigs (light) - prices per 100 kg live weight","113.66"
"Czechia","2020","Euro","Pigs (light) - prices per 100 kg live weight","119.60"
"Denmark","2020","Euro","Pigs (light) - prices per 100 kg live weight","115.60"
"Germany (until 1990 former territory of the FRG)","2020","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Estonia","2020","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Ireland","2020","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Greece","2020","Euro","Pigs (light) - prices per 100 kg live weight","218.00"
"Spain","2020","Euro","Pigs (light) - prices per 100 kg live weight","134.13"
"France","2020","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Croatia","2020","Euro","Pigs (light) - prices per 100 kg live weight","120.86"
"Italy","2020","Euro","Pigs (light) - prices per 100 kg live weight","217.04"
"Cyprus","2020","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Latvia","2020","Euro","Pigs (light) - prices per 100 kg live weight","115.26"
"Lithuania","2020","Euro","Pigs (light) - prices per 100 kg live weight","115.71"
"Luxembourg","2020","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Hungary","2020","Euro","Pigs (light) - prices per 100 kg live weight","125.36"
"Malta","2020","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Netherlands","2020","Euro","Pigs (light) - prices per 100 kg live weight","118.56"
"Austria","2020","Euro","Pigs (light) - prices per 100 kg live weight","138.15"
"Poland","2020","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Portugal","2020","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Romania","2020","Euro","Pigs (light) - prices per 100 kg live weight","148.19"
"Slovenia","2020","Euro","Pigs (light) - prices per 100 kg live weight","186.76"
"Slovakia","2020","Euro","Pigs (light) - prices per 100 kg live weight","120.56"
"Finland","2020","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Sweden","2020","Euro","Pigs (light) - prices per 100 kg live weight",":"
"United Kingdom","2020","Euro","Pigs (light) - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2020","Euro","Pigs (light) - prices per 100 kg live weight",":"
