"GEO","TIME","CURRENCY","PROD_ANI","Value"
"Netherlands","2013","Euro","Heifers - prices per 100 kg live weight",":"
"Austria","2013","Euro","Heifers - prices per 100 kg live weight","185.09"
"Poland","2013","Euro","Heifers - prices per 100 kg live weight",":"
"Portugal","2013","Euro","Heifers - prices per 100 kg live weight","195.71"
"Romania","2013","Euro","Heifers - prices per 100 kg live weight","122.65"
"Slovenia","2013","Euro","Heifers - prices per 100 kg live weight","168.86"
"Slovakia","2013","Euro","Heifers - prices per 100 kg live weight","141"
"Finland","2013","Euro","Heifers - prices per 100 kg live weight",":"
"Sweden","2013","Euro","Heifers - prices per 100 kg live weight",":"
"United Kingdom","2013","Euro","Heifers - prices per 100 kg live weight","251.96"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2013","Euro","Heifers - prices per 100 kg live weight",":"
"Belgium","2014","Euro","Heifers - prices per 100 kg live weight","230.16"
"Bulgaria","2014","Euro","Heifers - prices per 100 kg live weight","142.58"
"Czechia","2014","Euro","Heifers - prices per 100 kg live weight","130.52"
"Denmark","2014","Euro","Heifers - prices per 100 kg live weight","136.73"
"Germany (until 1990 former territory of the FRG)","2014","Euro","Heifers - prices per 100 kg live weight","201.30"
"Estonia","2014","Euro","Heifers - prices per 100 kg live weight",":"
"Ireland","2014","Euro","Heifers - prices per 100 kg live weight","205.05"
"Greece","2014","Euro","Heifers - prices per 100 kg live weight",":"
"Spain","2014","Euro","Heifers - prices per 100 kg live weight","201.32"
"France","2014","Euro","Heifers - prices per 100 kg live weight","393.2"
"Croatia","2014","Euro","Heifers - prices per 100 kg live weight",":"
"Italy","2014","Euro","Heifers - prices per 100 kg live weight",":"
"Cyprus","2014","Euro","Heifers - prices per 100 kg live weight","247.60"
"Latvia","2014","Euro","Heifers - prices per 100 kg live weight","86.12"
"Lithuania","2014","Euro","Heifers - prices per 100 kg live weight","108.5"
"Luxembourg","2014","Euro","Heifers - prices per 100 kg live weight","218.2"
"Hungary","2014","Euro","Heifers - prices per 100 kg live weight",":"
"Malta","2014","Euro","Heifers - prices per 100 kg live weight",":"
"Netherlands","2014","Euro","Heifers - prices per 100 kg live weight",":"
"Austria","2014","Euro","Heifers - prices per 100 kg live weight","183.49"
"Poland","2014","Euro","Heifers - prices per 100 kg live weight",":"
"Portugal","2014","Euro","Heifers - prices per 100 kg live weight","197.85"
"Romania","2014","Euro","Heifers - prices per 100 kg live weight","121.52"
"Slovenia","2014","Euro","Heifers - prices per 100 kg live weight","167.89"
"Slovakia","2014","Euro","Heifers - prices per 100 kg live weight","130"
"Finland","2014","Euro","Heifers - prices per 100 kg live weight",":"
"Sweden","2014","Euro","Heifers - prices per 100 kg live weight",":"
"United Kingdom","2014","Euro","Heifers - prices per 100 kg live weight","245.51"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2014","Euro","Heifers - prices per 100 kg live weight",":"
"Belgium","2015","Euro","Heifers - prices per 100 kg live weight","224.53"
"Bulgaria","2015","Euro","Heifers - prices per 100 kg live weight","144.36"
"Czechia","2015","Euro","Heifers - prices per 100 kg live weight","136.08"
"Denmark","2015","Euro","Heifers - prices per 100 kg live weight","143.05"
"Germany (until 1990 former territory of the FRG)","2015","Euro","Heifers - prices per 100 kg live weight","199.65"
"Estonia","2015","Euro","Heifers - prices per 100 kg live weight",":"
"Ireland","2015","Euro","Heifers - prices per 100 kg live weight","224.86"
"Greece","2015","Euro","Heifers - prices per 100 kg live weight",":"
"Spain","2015","Euro","Heifers - prices per 100 kg live weight","186.24"
"France","2015","Euro","Heifers - prices per 100 kg live weight","385.90"
"Croatia","2015","Euro","Heifers - prices per 100 kg live weight",":"
"Italy","2015","Euro","Heifers - prices per 100 kg live weight",":"
"Cyprus","2015","Euro","Heifers - prices per 100 kg live weight","215.10"
"Latvia","2015","Euro","Heifers - prices per 100 kg live weight","87.32"
"Lithuania","2015","Euro","Heifers - prices per 100 kg live weight","102.55"
"Luxembourg","2015","Euro","Heifers - prices per 100 kg live weight","219.80"
"Hungary","2015","Euro","Heifers - prices per 100 kg live weight",":"
"Malta","2015","Euro","Heifers - prices per 100 kg live weight",":"
"Netherlands","2015","Euro","Heifers - prices per 100 kg live weight",":"
"Austria","2015","Euro","Heifers - prices per 100 kg live weight","184.56"
"Poland","2015","Euro","Heifers - prices per 100 kg live weight",":"
"Portugal","2015","Euro","Heifers - prices per 100 kg live weight","205.72"
"Romania","2015","Euro","Heifers - prices per 100 kg live weight","127.77"
"Slovenia","2015","Euro","Heifers - prices per 100 kg live weight","168.92"
"Slovakia","2015","Euro","Heifers - prices per 100 kg live weight","134.00"
"Finland","2015","Euro","Heifers - prices per 100 kg live weight",":"
"Sweden","2015","Euro","Heifers - prices per 100 kg live weight",":"
"United Kingdom","2015","Euro","Heifers - prices per 100 kg live weight","279.72"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2015","Euro","Heifers - prices per 100 kg live weight",":"
"Belgium","2016","Euro","Heifers - prices per 100 kg live weight","215.49"
"Bulgaria","2016","Euro","Heifers - prices per 100 kg live weight","90.35"
"Czechia","2016","Euro","Heifers - prices per 100 kg live weight","132.31"
"Denmark","2016","Euro","Heifers - prices per 100 kg live weight","136.50"
"Germany (until 1990 former territory of the FRG)","2016","Euro","Heifers - prices per 100 kg live weight","193.05"
"Estonia","2016","Euro","Heifers - prices per 100 kg live weight",":"
"Ireland","2016","Euro","Heifers - prices per 100 kg live weight","209.88"
"Greece","2016","Euro","Heifers - prices per 100 kg live weight",":"
"Spain","2016","Euro","Heifers - prices per 100 kg live weight","195.55"
"France","2016","Euro","Heifers - prices per 100 kg live weight","367.90"
"Croatia","2016","Euro","Heifers - prices per 100 kg live weight",":"
"Italy","2016","Euro","Heifers - prices per 100 kg live weight",":"
"Cyprus","2016","Euro","Heifers - prices per 100 kg live weight","211.50"
"Latvia","2016","Euro","Heifers - prices per 100 kg live weight","87.20"
"Lithuania","2016","Euro","Heifers - prices per 100 kg live weight","102.08"
"Luxembourg","2016","Euro","Heifers - prices per 100 kg live weight","221.90"
"Hungary","2016","Euro","Heifers - prices per 100 kg live weight",":"
"Malta","2016","Euro","Heifers - prices per 100 kg live weight",":"
"Netherlands","2016","Euro","Heifers - prices per 100 kg live weight",":"
"Austria","2016","Euro","Heifers - prices per 100 kg live weight","181.63"
"Poland","2016","Euro","Heifers - prices per 100 kg live weight",":"
"Portugal","2016","Euro","Heifers - prices per 100 kg live weight","201.20"
"Romania","2016","Euro","Heifers - prices per 100 kg live weight","122.71"
"Slovenia","2016","Euro","Heifers - prices per 100 kg live weight","168.70"
"Slovakia","2016","Euro","Heifers - prices per 100 kg live weight","143.00"
"Finland","2016","Euro","Heifers - prices per 100 kg live weight",":"
"Sweden","2016","Euro","Heifers - prices per 100 kg live weight",":"
"United Kingdom","2016","Euro","Heifers - prices per 100 kg live weight","244.29"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2016","Euro","Heifers - prices per 100 kg live weight",":"
"Belgium","2017","Euro","Heifers - prices per 100 kg live weight","212.69"
"Bulgaria","2017","Euro","Heifers - prices per 100 kg live weight","119.19"
"Czechia","2017","Euro","Heifers - prices per 100 kg live weight","140.93"
"Denmark","2017","Euro","Heifers - prices per 100 kg live weight","152.10"
"Germany (until 1990 former territory of the FRG)","2017","Euro","Heifers - prices per 100 kg live weight","199.10"
"Estonia","2017","Euro","Heifers - prices per 100 kg live weight",":"
"Ireland","2017","Euro","Heifers - prices per 100 kg live weight","211.88"
"Greece","2017","Euro","Heifers - prices per 100 kg live weight",":"
"Spain","2017","Euro","Heifers - prices per 100 kg live weight","215.21"
"France","2017","Euro","Heifers - prices per 100 kg live weight",":"
"Croatia","2017","Euro","Heifers - prices per 100 kg live weight",":"
"Italy","2017","Euro","Heifers - prices per 100 kg live weight",":"
"Cyprus","2017","Euro","Heifers - prices per 100 kg live weight","211.00"
"Latvia","2017","Euro","Heifers - prices per 100 kg live weight","96.74"
"Lithuania","2017","Euro","Heifers - prices per 100 kg live weight","116.11"
"Luxembourg","2017","Euro","Heifers - prices per 100 kg live weight","223.00"
"Hungary","2017","Euro","Heifers - prices per 100 kg live weight",":"
"Malta","2017","Euro","Heifers - prices per 100 kg live weight",":"
"Netherlands","2017","Euro","Heifers - prices per 100 kg live weight",":"
"Austria","2017","Euro","Heifers - prices per 100 kg live weight","188.56"
"Poland","2017","Euro","Heifers - prices per 100 kg live weight",":"
"Portugal","2017","Euro","Heifers - prices per 100 kg live weight","206.13"
"Romania","2017","Euro","Heifers - prices per 100 kg live weight","124.76"
"Slovenia","2017","Euro","Heifers - prices per 100 kg live weight","172.20"
"Slovakia","2017","Euro","Heifers - prices per 100 kg live weight","150.00"
"Finland","2017","Euro","Heifers - prices per 100 kg live weight",":"
"Sweden","2017","Euro","Heifers - prices per 100 kg live weight",":"
"United Kingdom","2017","Euro","Heifers - prices per 100 kg live weight","239.25"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2017","Euro","Heifers - prices per 100 kg live weight",":"
"Belgium","2018","Euro","Heifers - prices per 100 kg live weight","206.61"
"Bulgaria","2018","Euro","Heifers - prices per 100 kg live weight","105.16"
"Czechia","2018","Euro","Heifers - prices per 100 kg live weight","144.11"
"Denmark","2018","Euro","Heifers - prices per 100 kg live weight","157.30"
"Germany (until 1990 former territory of the FRG)","2018","Euro","Heifers - prices per 100 kg live weight","202.40"
"Estonia","2018","Euro","Heifers - prices per 100 kg live weight",":"
"Ireland","2018","Euro","Heifers - prices per 100 kg live weight","208.68"
"Greece","2018","Euro","Heifers - prices per 100 kg live weight",":"
"Spain","2018","Euro","Heifers - prices per 100 kg live weight","213.00"
"France","2018","Euro","Heifers - prices per 100 kg live weight",":"
"Croatia","2018","Euro","Heifers - prices per 100 kg live weight",":"
"Italy","2018","Euro","Heifers - prices per 100 kg live weight",":"
"Cyprus","2018","Euro","Heifers - prices per 100 kg live weight","217.52"
"Latvia","2018","Euro","Heifers - prices per 100 kg live weight","104.66"
"Lithuania","2018","Euro","Heifers - prices per 100 kg live weight","124.17"
"Luxembourg","2018","Euro","Heifers - prices per 100 kg live weight","223.00"
"Hungary","2018","Euro","Heifers - prices per 100 kg live weight",":"
"Malta","2018","Euro","Heifers - prices per 100 kg live weight",":"
"Netherlands","2018","Euro","Heifers - prices per 100 kg live weight",":"
"Austria","2018","Euro","Heifers - prices per 100 kg live weight","191.22"
"Poland","2018","Euro","Heifers - prices per 100 kg live weight",":"
"Portugal","2018","Euro","Heifers - prices per 100 kg live weight","209.17"
"Romania","2018","Euro","Heifers - prices per 100 kg live weight","136.44"
"Slovenia","2018","Euro","Heifers - prices per 100 kg live weight","176.39"
"Slovakia","2018","Euro","Heifers - prices per 100 kg live weight","148.75"
"Finland","2018","Euro","Heifers - prices per 100 kg live weight",":"
"Sweden","2018","Euro","Heifers - prices per 100 kg live weight",":"
"United Kingdom","2018","Euro","Heifers - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2018","Euro","Heifers - prices per 100 kg live weight",":"
"Belgium","2019","Euro","Heifers - prices per 100 kg live weight","215.46"
"Bulgaria","2019","Euro","Heifers - prices per 100 kg live weight","110.64"
"Czechia","2019","Euro","Heifers - prices per 100 kg live weight","140.05"
"Denmark","2019","Euro","Heifers - prices per 100 kg live weight","145.08"
"Germany (until 1990 former territory of the FRG)","2019","Euro","Heifers - prices per 100 kg live weight","198.45"
"Estonia","2019","Euro","Heifers - prices per 100 kg live weight",":"
"Ireland","2019","Euro","Heifers - prices per 100 kg live weight","197.25"
"Greece","2019","Euro","Heifers - prices per 100 kg live weight",":"
"Spain","2019","Euro","Heifers - prices per 100 kg live weight","206.85"
"France","2019","Euro","Heifers - prices per 100 kg live weight",":"
"Croatia","2019","Euro","Heifers - prices per 100 kg live weight",":"
"Italy","2019","Euro","Heifers - prices per 100 kg live weight",":"
"Cyprus","2019","Euro","Heifers - prices per 100 kg live weight","205.00"
"Latvia","2019","Euro","Heifers - prices per 100 kg live weight","103.85"
"Lithuania","2019","Euro","Heifers - prices per 100 kg live weight","122.35"
"Luxembourg","2019","Euro","Heifers - prices per 100 kg live weight","221.90"
"Hungary","2019","Euro","Heifers - prices per 100 kg live weight",":"
"Malta","2019","Euro","Heifers - prices per 100 kg live weight",":"
"Netherlands","2019","Euro","Heifers - prices per 100 kg live weight",":"
"Austria","2019","Euro","Heifers - prices per 100 kg live weight","187.49"
"Poland","2019","Euro","Heifers - prices per 100 kg live weight",":"
"Portugal","2019","Euro","Heifers - prices per 100 kg live weight","208.60"
"Romania","2019","Euro","Heifers - prices per 100 kg live weight","135.92"
"Slovenia","2019","Euro","Heifers - prices per 100 kg live weight","176.46"
"Slovakia","2019","Euro","Heifers - prices per 100 kg live weight","148.23"
"Finland","2019","Euro","Heifers - prices per 100 kg live weight",":"
"Sweden","2019","Euro","Heifers - prices per 100 kg live weight",":"
"United Kingdom","2019","Euro","Heifers - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2019","Euro","Heifers - prices per 100 kg live weight",":"
"Belgium","2020","Euro","Heifers - prices per 100 kg live weight","223.11"
"Bulgaria","2020","Euro","Heifers - prices per 100 kg live weight","144.18"
"Czechia","2020","Euro","Heifers - prices per 100 kg live weight","128.10"
"Denmark","2020","Euro","Heifers - prices per 100 kg live weight","140.28"
"Germany (until 1990 former territory of the FRG)","2020","Euro","Heifers - prices per 100 kg live weight","183.70"
"Estonia","2020","Euro","Heifers - prices per 100 kg live weight",":"
"Ireland","2020","Euro","Heifers - prices per 100 kg live weight","202.71"
"Greece","2020","Euro","Heifers - prices per 100 kg live weight",":"
"Spain","2020","Euro","Heifers - prices per 100 kg live weight","198.11"
"France","2020","Euro","Heifers - prices per 100 kg live weight",":"
"Croatia","2020","Euro","Heifers - prices per 100 kg live weight",":"
"Italy","2020","Euro","Heifers - prices per 100 kg live weight",":"
"Cyprus","2020","Euro","Heifers - prices per 100 kg live weight","227.90"
"Latvia","2020","Euro","Heifers - prices per 100 kg live weight","100.07"
"Lithuania","2020","Euro","Heifers - prices per 100 kg live weight","120.46"
"Luxembourg","2020","Euro","Heifers - prices per 100 kg live weight","218.70"
"Hungary","2020","Euro","Heifers - prices per 100 kg live weight",":"
"Malta","2020","Euro","Heifers - prices per 100 kg live weight",":"
"Netherlands","2020","Euro","Heifers - prices per 100 kg live weight",":"
"Austria","2020","Euro","Heifers - prices per 100 kg live weight","182.69"
"Poland","2020","Euro","Heifers - prices per 100 kg live weight",":"
"Portugal","2020","Euro","Heifers - prices per 100 kg live weight","202.42"
"Romania","2020","Euro","Heifers - prices per 100 kg live weight","139.10"
"Slovenia","2020","Euro","Heifers - prices per 100 kg live weight","169.82"
"Slovakia","2020","Euro","Heifers - prices per 100 kg live weight","153.17"
"Finland","2020","Euro","Heifers - prices per 100 kg live weight",":"
"Sweden","2020","Euro","Heifers - prices per 100 kg live weight",":"
"United Kingdom","2020","Euro","Heifers - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2020","Euro","Heifers - prices per 100 kg live weight",":"
