"GEO","TIME","CURRENCY","PROD_ANI","Value"
"Hungary","2013","Euro","Sheep - prices per 100 kg live weight","145.06"
"Malta","2013","Euro","Sheep - prices per 100 kg live weight",":"
"Netherlands","2013","Euro","Sheep - prices per 100 kg live weight","155"
"Austria","2013","Euro","Sheep - prices per 100 kg live weight","63.52"
"Poland","2013","Euro","Sheep - prices per 100 kg live weight","167.3"
"Portugal","2013","Euro","Sheep - prices per 100 kg live weight","25.13"
"Romania","2013","Euro","Sheep - prices per 100 kg live weight","98.66"
"Slovenia","2013","Euro","Sheep - prices per 100 kg live weight","72.05"
"Slovakia","2013","Euro","Sheep - prices per 100 kg live weight","82"
"Finland","2013","Euro","Sheep - prices per 100 kg live weight",":"
"Sweden","2013","Euro","Sheep - prices per 100 kg live weight",":"
"United Kingdom","2013","Euro","Sheep - prices per 100 kg live weight","171.95"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2013","Euro","Sheep - prices per 100 kg live weight",":"
"Belgium","2014","Euro","Sheep - prices per 100 kg live weight",":"
"Bulgaria","2014","Euro","Sheep - prices per 100 kg live weight","113.41"
"Czechia","2014","Euro","Sheep - prices per 100 kg live weight","72.63"
"Denmark","2014","Euro","Sheep - prices per 100 kg live weight","55.23"
"Germany (until 1990 former territory of the FRG)","2014","Euro","Sheep - prices per 100 kg live weight","69.12"
"Estonia","2014","Euro","Sheep - prices per 100 kg live weight",":"
"Ireland","2014","Euro","Sheep - prices per 100 kg live weight",":"
"Greece","2014","Euro","Sheep - prices per 100 kg live weight","138.9"
"Spain","2014","Euro","Sheep - prices per 100 kg live weight","52.20"
"France","2014","Euro","Sheep - prices per 100 kg live weight","693.9"
"Croatia","2014","Euro","Sheep - prices per 100 kg live weight","96.63"
"Italy","2014","Euro","Sheep - prices per 100 kg live weight",":"
"Cyprus","2014","Euro","Sheep - prices per 100 kg live weight","240.40"
"Latvia","2014","Euro","Sheep - prices per 100 kg live weight","167.81"
"Lithuania","2014","Euro","Sheep - prices per 100 kg live weight","157.92"
"Luxembourg","2014","Euro","Sheep - prices per 100 kg live weight",":"
"Hungary","2014","Euro","Sheep - prices per 100 kg live weight","114.33"
"Malta","2014","Euro","Sheep - prices per 100 kg live weight",":"
"Netherlands","2014","Euro","Sheep - prices per 100 kg live weight","152.5"
"Austria","2014","Euro","Sheep - prices per 100 kg live weight","62.3"
"Poland","2014","Euro","Sheep - prices per 100 kg live weight","167"
"Portugal","2014","Euro","Sheep - prices per 100 kg live weight","25.13"
"Romania","2014","Euro","Sheep - prices per 100 kg live weight","97.89"
"Slovenia","2014","Euro","Sheep - prices per 100 kg live weight","82.21"
"Slovakia","2014","Euro","Sheep - prices per 100 kg live weight","88"
"Finland","2014","Euro","Sheep - prices per 100 kg live weight",":"
"Sweden","2014","Euro","Sheep - prices per 100 kg live weight",":"
"United Kingdom","2014","Euro","Sheep - prices per 100 kg live weight","208.79"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2014","Euro","Sheep - prices per 100 kg live weight",":"
"Belgium","2015","Euro","Sheep - prices per 100 kg live weight",":"
"Bulgaria","2015","Euro","Sheep - prices per 100 kg live weight","147.13"
"Czechia","2015","Euro","Sheep - prices per 100 kg live weight","73.32"
"Denmark","2015","Euro","Sheep - prices per 100 kg live weight","68.64"
"Germany (until 1990 former territory of the FRG)","2015","Euro","Sheep - prices per 100 kg live weight","64.80"
"Estonia","2015","Euro","Sheep - prices per 100 kg live weight",":"
"Ireland","2015","Euro","Sheep - prices per 100 kg live weight",":"
"Greece","2015","Euro","Sheep - prices per 100 kg live weight","135.84"
"Spain","2015","Euro","Sheep - prices per 100 kg live weight","58.63"
"France","2015","Euro","Sheep - prices per 100 kg live weight","688.40"
"Croatia","2015","Euro","Sheep - prices per 100 kg live weight","85.68"
"Italy","2015","Euro","Sheep - prices per 100 kg live weight",":"
"Cyprus","2015","Euro","Sheep - prices per 100 kg live weight","264.40"
"Latvia","2015","Euro","Sheep - prices per 100 kg live weight","165.96"
"Lithuania","2015","Euro","Sheep - prices per 100 kg live weight","140.96"
"Luxembourg","2015","Euro","Sheep - prices per 100 kg live weight",":"
"Hungary","2015","Euro","Sheep - prices per 100 kg live weight","106.48"
"Malta","2015","Euro","Sheep - prices per 100 kg live weight",":"
"Netherlands","2015","Euro","Sheep - prices per 100 kg live weight","170.00"
"Austria","2015","Euro","Sheep - prices per 100 kg live weight","63.20"
"Poland","2015","Euro","Sheep - prices per 100 kg live weight","178.30"
"Portugal","2015","Euro","Sheep - prices per 100 kg live weight","25.13"
"Romania","2015","Euro","Sheep - prices per 100 kg live weight","88.41"
"Slovenia","2015","Euro","Sheep - prices per 100 kg live weight","113.91"
"Slovakia","2015","Euro","Sheep - prices per 100 kg live weight","79.00"
"Finland","2015","Euro","Sheep - prices per 100 kg live weight",":"
"Sweden","2015","Euro","Sheep - prices per 100 kg live weight",":"
"United Kingdom","2015","Euro","Sheep - prices per 100 kg live weight","223.81"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2015","Euro","Sheep - prices per 100 kg live weight",":"
"Belgium","2016","Euro","Sheep - prices per 100 kg live weight",":"
"Bulgaria","2016","Euro","Sheep - prices per 100 kg live weight","105.03"
"Czechia","2016","Euro","Sheep - prices per 100 kg live weight","73.98"
"Denmark","2016","Euro","Sheep - prices per 100 kg live weight","79.80"
"Germany (until 1990 former territory of the FRG)","2016","Euro","Sheep - prices per 100 kg live weight","82.08"
"Estonia","2016","Euro","Sheep - prices per 100 kg live weight",":"
"Ireland","2016","Euro","Sheep - prices per 100 kg live weight",":"
"Greece","2016","Euro","Sheep - prices per 100 kg live weight","233.26"
"Spain","2016","Euro","Sheep - prices per 100 kg live weight","52.80"
"France","2016","Euro","Sheep - prices per 100 kg live weight","672.30"
"Croatia","2016","Euro","Sheep - prices per 100 kg live weight","90.52"
"Italy","2016","Euro","Sheep - prices per 100 kg live weight",":"
"Cyprus","2016","Euro","Sheep - prices per 100 kg live weight","260.20"
"Latvia","2016","Euro","Sheep - prices per 100 kg live weight","167.91"
"Lithuania","2016","Euro","Sheep - prices per 100 kg live weight","143.91"
"Luxembourg","2016","Euro","Sheep - prices per 100 kg live weight",":"
"Hungary","2016","Euro","Sheep - prices per 100 kg live weight","125.79"
"Malta","2016","Euro","Sheep - prices per 100 kg live weight",":"
"Netherlands","2016","Euro","Sheep - prices per 100 kg live weight","167.50"
"Austria","2016","Euro","Sheep - prices per 100 kg live weight","64.03"
"Poland","2016","Euro","Sheep - prices per 100 kg live weight","168.02"
"Portugal","2016","Euro","Sheep - prices per 100 kg live weight","25.13"
"Romania","2016","Euro","Sheep - prices per 100 kg live weight","87.74"
"Slovenia","2016","Euro","Sheep - prices per 100 kg live weight","105.51"
"Slovakia","2016","Euro","Sheep - prices per 100 kg live weight","79.00"
"Finland","2016","Euro","Sheep - prices per 100 kg live weight",":"
"Sweden","2016","Euro","Sheep - prices per 100 kg live weight",":"
"United Kingdom","2016","Euro","Sheep - prices per 100 kg live weight","194.84"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2016","Euro","Sheep - prices per 100 kg live weight",":"
"Belgium","2017","Euro","Sheep - prices per 100 kg live weight",":"
"Bulgaria","2017","Euro","Sheep - prices per 100 kg live weight","108.77"
"Czechia","2017","Euro","Sheep - prices per 100 kg live weight","75.97"
"Denmark","2017","Euro","Sheep - prices per 100 kg live weight","91.50"
"Germany (until 1990 former territory of the FRG)","2017","Euro","Sheep - prices per 100 kg live weight","87.36"
"Estonia","2017","Euro","Sheep - prices per 100 kg live weight",":"
"Ireland","2017","Euro","Sheep - prices per 100 kg live weight",":"
"Greece","2017","Euro","Sheep - prices per 100 kg live weight","226.60"
"Spain","2017","Euro","Sheep - prices per 100 kg live weight","55.91"
"France","2017","Euro","Sheep - prices per 100 kg live weight",":"
"Croatia","2017","Euro","Sheep - prices per 100 kg live weight","87.87"
"Italy","2017","Euro","Sheep - prices per 100 kg live weight",":"
"Cyprus","2017","Euro","Sheep - prices per 100 kg live weight","229.80"
"Latvia","2017","Euro","Sheep - prices per 100 kg live weight","170.01"
"Lithuania","2017","Euro","Sheep - prices per 100 kg live weight","132.20"
"Luxembourg","2017","Euro","Sheep - prices per 100 kg live weight",":"
"Hungary","2017","Euro","Sheep - prices per 100 kg live weight","114.75"
"Malta","2017","Euro","Sheep - prices per 100 kg live weight",":"
"Netherlands","2017","Euro","Sheep - prices per 100 kg live weight","162.50"
"Austria","2017","Euro","Sheep - prices per 100 kg live weight","63.80"
"Poland","2017","Euro","Sheep - prices per 100 kg live weight","157.58"
"Portugal","2017","Euro","Sheep - prices per 100 kg live weight","25.13"
"Romania","2017","Euro","Sheep - prices per 100 kg live weight","96.96"
"Slovenia","2017","Euro","Sheep - prices per 100 kg live weight","110.99"
"Slovakia","2017","Euro","Sheep - prices per 100 kg live weight","75.04"
"Finland","2017","Euro","Sheep - prices per 100 kg live weight",":"
"Sweden","2017","Euro","Sheep - prices per 100 kg live weight",":"
"United Kingdom","2017","Euro","Sheep - prices per 100 kg live weight","198.92"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2017","Euro","Sheep - prices per 100 kg live weight",":"
"Belgium","2018","Euro","Sheep - prices per 100 kg live weight",":"
"Bulgaria","2018","Euro","Sheep - prices per 100 kg live weight","115.12"
"Czechia","2018","Euro","Sheep - prices per 100 kg live weight",":"
"Denmark","2018","Euro","Sheep - prices per 100 kg live weight","87.20"
"Germany (until 1990 former territory of the FRG)","2018","Euro","Sheep - prices per 100 kg live weight","83.52"
"Estonia","2018","Euro","Sheep - prices per 100 kg live weight",":"
"Ireland","2018","Euro","Sheep - prices per 100 kg live weight",":"
"Greece","2018","Euro","Sheep - prices per 100 kg live weight","221.29"
"Spain","2018","Euro","Sheep - prices per 100 kg live weight","57.33"
"France","2018","Euro","Sheep - prices per 100 kg live weight",":"
"Croatia","2018","Euro","Sheep - prices per 100 kg live weight","107.69"
"Italy","2018","Euro","Sheep - prices per 100 kg live weight",":"
"Cyprus","2018","Euro","Sheep - prices per 100 kg live weight","227.38"
"Latvia","2018","Euro","Sheep - prices per 100 kg live weight","172.10"
"Lithuania","2018","Euro","Sheep - prices per 100 kg live weight","141.65"
"Luxembourg","2018","Euro","Sheep - prices per 100 kg live weight",":"
"Hungary","2018","Euro","Sheep - prices per 100 kg live weight","126.62"
"Malta","2018","Euro","Sheep - prices per 100 kg live weight",":"
"Netherlands","2018","Euro","Sheep - prices per 100 kg live weight","167.50"
"Austria","2018","Euro","Sheep - prices per 100 kg live weight","61.30"
"Poland","2018","Euro","Sheep - prices per 100 kg live weight","154.15"
"Portugal","2018","Euro","Sheep - prices per 100 kg live weight","25.13"
"Romania","2018","Euro","Sheep - prices per 100 kg live weight","83.80"
"Slovenia","2018","Euro","Sheep - prices per 100 kg live weight","111.70"
"Slovakia","2018","Euro","Sheep - prices per 100 kg live weight","67.16"
"Finland","2018","Euro","Sheep - prices per 100 kg live weight",":"
"Sweden","2018","Euro","Sheep - prices per 100 kg live weight",":"
"United Kingdom","2018","Euro","Sheep - prices per 100 kg live weight","214.66"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2018","Euro","Sheep - prices per 100 kg live weight",":"
"Belgium","2019","Euro","Sheep - prices per 100 kg live weight",":"
"Bulgaria","2019","Euro","Sheep - prices per 100 kg live weight","116.24"
"Czechia","2019","Euro","Sheep - prices per 100 kg live weight",":"
"Denmark","2019","Euro","Sheep - prices per 100 kg live weight","82.84"
"Germany (until 1990 former territory of the FRG)","2019","Euro","Sheep - prices per 100 kg live weight","98.88"
"Estonia","2019","Euro","Sheep - prices per 100 kg live weight",":"
"Ireland","2019","Euro","Sheep - prices per 100 kg live weight",":"
"Greece","2019","Euro","Sheep - prices per 100 kg live weight","218.00"
"Spain","2019","Euro","Sheep - prices per 100 kg live weight","59.32"
"France","2019","Euro","Sheep - prices per 100 kg live weight",":"
"Croatia","2019","Euro","Sheep - prices per 100 kg live weight","129.84"
"Italy","2019","Euro","Sheep - prices per 100 kg live weight",":"
"Cyprus","2019","Euro","Sheep - prices per 100 kg live weight","244.86"
"Latvia","2019","Euro","Sheep - prices per 100 kg live weight","164.94"
"Lithuania","2019","Euro","Sheep - prices per 100 kg live weight","152.20"
"Luxembourg","2019","Euro","Sheep - prices per 100 kg live weight",":"
"Hungary","2019","Euro","Sheep - prices per 100 kg live weight","137.63"
"Malta","2019","Euro","Sheep - prices per 100 kg live weight",":"
"Netherlands","2019","Euro","Sheep - prices per 100 kg live weight","152.50"
"Austria","2019","Euro","Sheep - prices per 100 kg live weight","60.36"
"Poland","2019","Euro","Sheep - prices per 100 kg live weight","152.25"
"Portugal","2019","Euro","Sheep - prices per 100 kg live weight","25.13"
"Romania","2019","Euro","Sheep - prices per 100 kg live weight","85.77"
"Slovenia","2019","Euro","Sheep - prices per 100 kg live weight","100.52"
"Slovakia","2019","Euro","Sheep - prices per 100 kg live weight","70.89"
"Finland","2019","Euro","Sheep - prices per 100 kg live weight",":"
"Sweden","2019","Euro","Sheep - prices per 100 kg live weight",":"
"United Kingdom","2019","Euro","Sheep - prices per 100 kg live weight","201.80"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2019","Euro","Sheep - prices per 100 kg live weight",":"
"Belgium","2020","Euro","Sheep - prices per 100 kg live weight",":"
"Bulgaria","2020","Euro","Sheep - prices per 100 kg live weight","125.16"
"Czechia","2020","Euro","Sheep - prices per 100 kg live weight",":"
"Denmark","2020","Euro","Sheep - prices per 100 kg live weight","93.44"
"Germany (until 1990 former territory of the FRG)","2020","Euro","Sheep - prices per 100 kg live weight","102.09"
"Estonia","2020","Euro","Sheep - prices per 100 kg live weight",":"
"Ireland","2020","Euro","Sheep - prices per 100 kg live weight",":"
"Greece","2020","Euro","Sheep - prices per 100 kg live weight","230.48"
"Spain","2020","Euro","Sheep - prices per 100 kg live weight","57.36"
"France","2020","Euro","Sheep - prices per 100 kg live weight",":"
"Croatia","2020","Euro","Sheep - prices per 100 kg live weight","123.01"
"Italy","2020","Euro","Sheep - prices per 100 kg live weight",":"
"Cyprus","2020","Euro","Sheep - prices per 100 kg live weight","262.21"
"Latvia","2020","Euro","Sheep - prices per 100 kg live weight","172.07"
"Lithuania","2020","Euro","Sheep - prices per 100 kg live weight","171.55"
"Luxembourg","2020","Euro","Sheep - prices per 100 kg live weight",":"
"Hungary","2020","Euro","Sheep - prices per 100 kg live weight","153.08"
"Malta","2020","Euro","Sheep - prices per 100 kg live weight",":"
"Netherlands","2020","Euro","Sheep - prices per 100 kg live weight","157.50"
"Austria","2020","Euro","Sheep - prices per 100 kg live weight","59.09"
"Poland","2020","Euro","Sheep - prices per 100 kg live weight",":"
"Portugal","2020","Euro","Sheep - prices per 100 kg live weight","25.13"
"Romania","2020","Euro","Sheep - prices per 100 kg live weight","111.82"
"Slovenia","2020","Euro","Sheep - prices per 100 kg live weight","108.13"
"Slovakia","2020","Euro","Sheep - prices per 100 kg live weight","80.72"
"Finland","2020","Euro","Sheep - prices per 100 kg live weight",":"
"Sweden","2020","Euro","Sheep - prices per 100 kg live weight",":"
"United Kingdom","2020","Euro","Sheep - prices per 100 kg live weight",":"
"Kosovo (under United Nations Security Council Resolution 1244/99)","2020","Euro","Sheep - prices per 100 kg live weight",":"
